"# this data was copied from the original excel file that contains all of the data from the summer of 2012 for the wind experiment.  I have added categories for all stages of the life history.  The ""other"" category counts for data that is not well resolved.  All notes and the original data are retained within this file.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,Treatment,Block,Plant,Leaf,Egg,Gallery/ Blotch Mine,gallery_mine_missing,gallery_mine_dead,gallery_mine_fresh_but_stiff,gallery_freshly_dead,gallery_mine_living,gallery_mine_323,gallery_mine_parasitized_unknown,gallery_mine_other_category,Tent Mine,tent_mine_353,tent_mine_parasitized_unknown,tent_mine_missing,tent_mine_other,tent_mine_stiff,tent_mine_empty_with_frass,tent_mine_freshly_dead,tent_mine_dead,tent_mine_NOT_Caloptilia,tent_mine_empty,tent_mine_fresh_but_stiff,tent_mine_living_larva,tent_mine_323,Leaf Tip Fold,LTF_other,LTF_empty,LTF_empty_with_frass,LTF_327,LTF_329,LTF_347,LTF_dead,Leaf   Edge Fold,LEF_intact,LEF_eulophid_cocoons,LEF_other_parasitoid_?,LEF_dead_larva,LEF_emerged,LEF_empty,LEF_live_adult,Notes
w,Unexposed,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,7,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,intact,1,0,0,0,0,0,0,
w,Unexposed,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,2,8,1,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,2,8,1,m,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,2,8,2,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,very old
w,Exposed,10,4,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,*
w,Exposed,10,4,3,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"* 1 loose miner larva in bag, from one of these."
w,Exposed,10,4,4,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,*
w,Unexposed,10,2,1,h,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,body of larva white and less translucient than normal. Head white too with head molt attached to body. Also 1 empty parasitoid cocoon on leaf.
w,Unexposed,10,2,2,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"early in tent mine stage, head molt inside mine.old TM, much of surface is torn up."
w,Unexposed,10,2,3,m,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emerged,0,0,0,0,1,0,0,
w,Unexposed,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,live adult,0,0,0,0,0,0,1,
w,Exposed,8,2,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,8,2,2,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,early tent mine (silk in  bottom)
w,Exposed,8,2,3,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,opening at tip of mine.
w,Unexposed,10,9,1,h,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2 mm hole (irregular shape)on top of mine. Head molt inside of tent mine. Little damage or frass.
w,Unexposed,10,9,4,uh?,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,9,4,uh?,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,6,1,1,h,assume,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,larva looked a bit suspicious (dark head  and darkened nape)
w,Unexposed,6,1,2,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine extends up to LTF on same leaf.
w,Unexposed,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,frass and head molt,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emerged,0,0,0,0,1,0,0,
w,Unexposed,6,1,4,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,8,8,1,m,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,TM larva loose on LN 1(but appears that its mine may have been eaten by fatest 320)
w,Exposed,8,8,unk3,,,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,part of bundle. Appears partly chewed.
w,Exposed,8,8,2,m,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"trichomes are dense so egg couldnÕt be seen, early TM. "
w,Exposed,2,7,1,m,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,opening along edge of mine
w,Exposed,2,7,2,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,* made up sandwich bundle (given to #319)
w,Exposed,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,* 
w,Exposed,2,7,5,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,8,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"3 small holes in top of mine, and one opening along edge."
w,Unexposed,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parasitized,0,5,1,0,0,0,0,"5 black europhid cocoons, 1 small white parasitoid arva? Matt took pic."
w,Unexposed,10,6,1,m,assume,0,0,0,0,0,0,0,0,parasitized 2x323,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,tear in surface of gall - looks like caused by drying. These larva are slightly smaller and more opaque than normal 323
w,Unexposed,10,6,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,~1/2 of mine opened up
w,Unexposed,8,8,1,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,8,8,unk,,,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,loose in bag. Given LN 1 for food
w,Unexposed,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dead larva,0,0,0,1,0,0,0,extremely decayed
w,Unexposed,8,8,3,h,assume,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,small hole along seem (definitely round) 
w,Unexposed,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sp. 329 cocoon,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,hole on topside of fold
w,Unexposed,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sp. 347,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,
w,Unexposed,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sp 329 cocoon,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,round hole on topside
w,Unexposed,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,7,3,m,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,large opening on surface prior to dissection 
w,Unexposed,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,opening along seem
w,Unexposed,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,round hole on topside of fold
w,Unexposed,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emerged,0,0,0,0,1,0,0,
w,Exposed,2,1,1,m,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"currently alive, but appears parasitized, early TM. Left out overnight and appears like it may have dried up over night (inside bag though)."
w,Exposed,2,1,2,h,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2 holes on mine surface
w,Exposed,2,1,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3 holes on mine surface
w,Exposed,2,1,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2 holes on mine surface
w,Exposed,2,1,unk1,,,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,* probably all from LN 2 - given for food
w,Exposed,2,1,unk2,,,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,*
w,Exposed,2,1,unk3,,,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,*
w,Exposed,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sp. 329 cocoon,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,round hole in topside of fold
w,Exposed,1,2,2,h,,0,0,0,0,0,0,0,0,different moth?,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,damage looks spotted throughout (diff from normal TM) Started on JULY 30.
w,Exposed,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,"LTF? Very small, might not be"
w,Exposed,4,5,1,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,5,2,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,5,2,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,small mine
w,Exposed,7,5,3,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,5,4,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,5,4,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,5,4,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,5,5,h,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,4,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"the larva disappeared, may have accidentaly moved it off leaf"
w,Exposed,7,4,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,4,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,4,2,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,4,3,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine was looking wrinkly may be new TM
w,Exposed,10,9,1,h,assume,0,0,0,0,0,0,0,0,parasitized,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"fresh but stiff, unk. White parasitoid larva inside? Small for TM."
w,Exposed,10,9,2,h,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,9,3,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,9,3,m,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,9,4,h,assume,0,0,0,0,0,0,0,0,living larva,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,just started silking tent mine
w,Exposed,10,9,5,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,just started silking tent mine
w,Unexposed,9,3,1,m,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,open,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,no larva/frass/silk
w,Unexposed,9,3,2,m,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,3,3,h,parasitized,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"leaf edge was slightly bent over. Head leftover, parasitoid larva inside mine"
w,Unexposed,7,9,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,7,9,2,h,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,exit hole seen at mine base
w,Unexposed,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,*1 loose larva (LTF larva)
w,Unexposed,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,*found inside this bundle
w,Unexposed,7,9,5,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,*mine was ripped into
w,Unexposed,7,9,6,m,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,larva stopped moving during disection (died)
w,Unexposed,10,5,1,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,psyllid numphs collected. Exit seen on mine.
w,Unexposed,10,5,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,intact,1,0,0,0,0,0,0,not on leaf edge - along midrib
w,Exposed,10,3,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,3,2,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,3,3,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,3,4,h,unknown,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,didnÕt become TM so presumed dead - may have found dead larva but not sure.
w,Exposed,10,3,5,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,3,5,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine crossed the midrib at the tip of the leaf
w,Exposed,10,3,6,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,1,0,hole at end (pupa may have fallen) possible head molt ( too poor condition to tell) 
w,Exposed,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,LMF formed outside LTF but appeared distinct
w,Exposed,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,7,8,2,m,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,underside of leaf too hairy to see eggs
w,Exposed,4,5,2,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine very mouldy inside and out
w,Exposed,4,5,2,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine very mouldy inside and out
w,Exposed,4,5,3,h,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,early TM with two openings on surface
w,Exposed,4,5,3,m,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,5,4,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,same mine as below
w,Exposed,4,5,4,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,same mine as above
w,Exposed,4,5,4,m,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,5,5,h,freshly dead,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,I think I squished it with tweezers
w,Exposed,4,5,5,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,5,6,m,assume,0,0,0,0,0,0,0,0,empty,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,early TM. Tear/opening in upper surface. 
w,Exposed,4,5,6,h,missing,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine very mouldy on inside.
w,Exposed,4,5,7,h,,0,0,0,0,0,0,0,0,fresh but stiff,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,early TM
w,Exposed,4,5,7,m,,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,very large opening along edge of mine
w,Exposed,4,5,8,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,2,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,mine is very mouldy.
w,Exposed,4,2,2,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"3 tiny translucent eggs and 2 white, mite-like arthropods inside. Pic taken."
w,Exposed,4,2,3,h,assume,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Parasitoid cocoon along MR.
w,Exposed,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,open along 1/2 of seam.
w,Exposed,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,parasitized,0,3,0,0,0,0,0,3 black eulophid cocoons inside.
w,Exposed,1,6,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,same mine as below
